BuildingName,DataYear
907 NW BALLARD WAY,2022
SALTY DOG STUDIO,2022
GOODWILL BALLARD,2022
GILMANOR APARTMENTS,2022
"TEMPO APTS -2305, -2310, -2300",2022
QFC MARKET,2022
OFFICE & SPORTS CLUB,2022
AXLE,2022
CANAL BUILDING,2022
COMMODORE,2022
MER EQUIPEMENT INC,2022
SALMON BAY LANDING,2022
W COMMODORE (combined with 22510),2022
GILMAN'S FAIRWAY CONDOMINIUM,2022
CROWN POINT APTS,2022
GARDEN COURT APARTMENTS,2022
LITTLE FIELD,2022
GOLFCREST APARTMENTS,2022
FOUNTAIN COURT APTS,2022
WHARFSIDE POINTE,2022
NICKERSON BUSINESS CENTER,2022
WAREHOUSE,2022
WHSE,2022
OFFICE BUILDING WITH CARETAKER UNIT,2022
SALMON BAY FISHERIES BLDG,2022
OFFICE BLDG,2022
GALLAGHER APARTMENTS,2022
CANAL PLACE,2022
THE CAMERON,2022
BALLARD HARDWARE,2022
SANBORN BUILDING,2022
BALLARD LANDMARK,2022
OLYMPIC HEALTH  CLUB,2022
CURTIS BLDG,2022
MOX BUILDING,2022
HATCH & KIRK,2022
BALLARD MINI STG,2022
LESLEY MANOR,2022
PAC MED AND APTS,2022
GREENHOUSE CONDOMINIUM,2022
GREENLAKE NORTHWEST CONDOMINIUM,2022
GREENTREE VILLAGE CONDOMINIUM,2022
GREENWOOD ARMS CONDOMINIUM,2022
SALVATION ARMY: SILVERCREST,2022
ASHFORD APARTMENTS,2022
GREENWOOD COURT MANOR,2022
MEADOWBROOK COMMUNITY CENTER POOL,2022
LAKE CITY PROFESSIONAL CENTER,2022
PARK MEADOW APTS,2022
MTN VIEW ESTATES,2022
LAKESIDE SCHOOL,2022
WAREHOUSE,2022
SUMMIT ATLAS CHARTER SCHOOL,2022
GRAHAM TERRACE VIEW CONDOMINIUM,2022
UCDS SCHOOL,2022
GRANADA CONDOMINIUM,2022
GRANDE THE CONDOMINIUM,2022
GRANDVIEW CONDOMINIUM,2022
GRANDVIEW PLAZA CONDOMINIUM,2022
GREEN LAKE CONDOMINIUM,2022
LAKESIDE PLAZA,2022
MAX PERFORMANCE,2022
FISHERMAN'S COMMERCE BLDG,2022
ICICLE COURT OFFICE BLDG,2022
INTERBAY BUILDING (OFFICE & WAREHOUSE),2022
KELLER SUPPLY,2022
LYONS GATE APARTMENTS,2022
AIRE APARTMENTS,2022
RALEIGH HOUSE,2022
MAGNOLIA COURT,2022
GREENWOOD PLAZA CONDOMINIUM,2022
MALABAR APT,2022
THE HAWAIIAN APARTMENT,2022
VIEWMONT APT,2022
CHARDONNAY APARTMENTS,2022
SEATTLE ASIAN ART MUSEUM (VOLUNTEER PARK),2022
JENSEN BLOCK APARTMENTS,2022
MERIDIAN NORTH OFFICE BUILDING,2022
GALLERIA,2022
NORTH COURT APTS,2022
NORTHGATE VIEW #2,2022
CITIGATE APTS,2022
FOUNDATION HOUSE - NORTHGATE,2022
NORTHGATE PLAZA,2022
MCGUIRE COURT APTS,2022
TOWN & COUNTRY APT'S,2022
NORTHAVEN II,2022
OFFICE BUILDING,2022
ROOSEVELT RIDGE (D-F),2022
LYNNYALE APTS,2022
VILLA ANITA APTS,2022
NORTHGATE VIEW #1,2022
NORTHGATE VIEW #3,2022
CEDARVALE HOUSE & VILLAGE,2022
FIFTH AVENUE MEDICAL CENTER,2022
NORTHAVEN SENIOR LIVING,2022
ROOSEVELT RIDGE (A-C),2022
GUIRY/SCHILLISTAD CONDOMINIUM,2022
ALKI PLACE APTS,2022
HOLY FAMILY SCHOOL,2022
HALCON CONDOMINIUM,2022
FIRST STUDENT,2022
THE OVERLOOK AT WESTRIDGE,2022
MACDONALD MILLER,2022
1255 WESTLAKE AVE N,2022
EVERGREEN-WASHELLI,2022
NORTHWEST HOSPITAL & MEDICAL CENTER - Medical Art Building #2,2022
UW NORTHWEST HOSPITAL & MEDICAL CENTER - CAMPUS,2022
AKI KUROSE VILLAGE,2022
HALLER LAKE CONDOMINIUM,2022
NORTH SEATTLE ALLIANCE CHURCH,2022
Mary Ruth Manor,2022
PRINCE OF WALES APTS,2022
HILLTOP RED APPLE MARKET,2022
HARBOR HOUSE ON QUEEN ANNE CONDOMINIUM,2022
HARBOUR HEIGHTS CONDOMINIUM,2022
HARBOR LANDING CONDOMINIUM,2022
HARBOR LIGHTS WEST CONDOMINIUM,2022
HARBOR CREST CONDOMINIUM,2022
HARBOR PARK CONDOMINIUM,2022
HARBOR PLACE CONDOMINIUM,2022
HARBOR POINTE CONDOMINIUM,2022
HARBOUR HOUSE AT LESCHI CONDOMINIUM,2022
HARBOR WEST CONDOMINIUM,2022
HARBOUR VISTA CONDOMINIUM,2022
KAISER PERMANENTE CAPITOL HILL - Campus,2022
"INTERMOUNTAIN SUPPLY, INC.",2022
Joint Training Facilities CAMPUS combined with #23118,2022
ARROWHEAD GARDENS,2022
GREEN LAKE TERRACE CONDOMINIUM,2022
GREEN LAKE VISTA CONDOMINIUM,2022
GREENTREE CONDOMINIUM,2022
LESCHI CENTER,2022
LESCHI HOUSE,2022
PEARL WARREN BUILDING,2022
THE WELLER BUILDING,2022
TAIYO CONDOMINIUM,2022
TALISMAN CONDOMINIUM,2022
THE COURT AT NORTHGATE,2022
"TAVONA CONDOMINIUM, UNIT C - 3",2022
TAYLOR,2022
TAYLOR ANNE CONDOMINIUM,2022
TAYLOR-LEE CONDOMINIUM,2022
TANGLETOWN CONDOMINIUM,2022
TERRY TERRACE,2022
LANDES APARTMENTS,2022
ZINDORF APTS,2022
SEVENTH & JAMES,2022
BROOKVIEW APTS,2022
VILLAGER APARTMENTS,2022
PARK HILL APTS,2022
MAPLE ELEMENTARY SCHOOL(SPS-DISTRICT),2022
LA CHARME,2022
MERCEDES APTS,2022
LOLA APTS,2022
CHELAN APTS,2022
FRANCONIA APT,2022
SAN JUAN APTS,2022
HUDSON SQUARE APTS,2022
FORTY SEVEN APTS,2022
SAFEWAY STORE # 1143,2022
BITTER LAKE PLAZA,2022
COYOTE RESTAURANT/APARTMENT,2022
THE BLAKE APTS (Built Green 3 Star Certified),2022
SUNSET VISTA APTS,2022
EXECUTIVE HOUSE,2022
PORT OF SEATTLE- TERMINAL 106 (CAMPUS),2022
TERMINAL 102 PORT OF SEATTLE - CAMPUS,2022
HARBOR MARINA BLDGS E & F,2022
PORT OF SEATTLE- TERMINAL 18 (CAMPUS),2022
Warehouse Innovations,2022
JEFFERSON TERRACE,2022
TERRACE CREST APT'S,2022
BAY RIDGE COURT,2022
Skyline at First Hill,2022
CLARWOOD APARTMENTS,2022
ENVOY APARTMENTS,2022
Frederic Ozanam House/ WESTLAKE II,2022
"M STREET APTS, RETAIL, & OFFICE",2022
WESTMINSTER APARTMENTS,2022
ST JAMES CATHEDRAL & RECTORY,2022
PIGOTT BUILDING,2022
CHERRY TERRACE,2022
HARBORVIEW APTS,2022
423 TERRY,2022
HILLTOP HOUSE,2022
THE ENGLEWOOD APTS,2022
THE MONTICELLO APTS,2022
PORTICO APTS,2022
FRYE ART MUSEUM,2022
FIRST HILL MEDICAL PAVILION (HART FIRST HILL LLC),2022
KELLEHER HOUSE CONDOMINIUM,2022
CENTURYLINK: PARKWAY CO,2022
Park 3025,2022
Andante Seattle,2022
CLOCKTOWER APTS - 140 UNITS,2022
GATEWAY PLAZA OFFICE BLDG,2022
VICTORIA PARK SENIOR APARTMENTS,2022
Lake City Commons,2022
KING ARTHUR'S COURT APARTMENTS,2022
DAILY RACING FORM/WAREHOUSE,2022
CENTURYLINK: LAKE CITY GARAGE,2022
GRAHAM VIEW,2022
VIEW ON CALIFORNIA,2022
IVY COURT,2022
MARNAE APTS,2022
SEABIRD CONDOMINIUM,2022
SEABOARD BUILDING CONDOMINIUM,2022
CUMBERLAND APARTMENTS,2022
SEATTLE HEIGHTS CONDOMINIUM,2022
APARTMENTS,2022
4500 W MARGINAL WAY SW,2022
FRASER BOILER SERVICE,2022
FRYE COMMERCE CENTER,2022
VIRGINIA MASON- BARONESS HOTEL,2022
CHASSELTON APTS,2022
VIRGINIA MASON- INN AT VIRGINIA MASON,2022
VIET WAH SUPERMARKET AND SAIGON BISTRO RESTAURANT,2022
CSC Engineering (A),2022
1300 ALKI CONDOMINIUM,2022
1300 UNIVERSITY CONDOMINIUM,2022
3100 FAIRVIEW CONDOMINIUM,2022
CARROLL TERRACE,2022
PARKWING APTS,2022
WESTROY APTS,2022
MERCER CREST APT,2022
KINNEAR PARK CONDOMINIUM,2022
KINNEAR PLAZA CONDOMINIUM,2022
KINNEAR VISTA CONDOMINIUM,2022
CASTLE COURT APT 22 UNIT,2022
VAL ANNE APTS 48 UNIT,2022
900 QUEEN ANNE APARTMENTS,2022
MONTANITA APTS,2022
FAIRVIEW APTS,2022
THE TIKI,2022
EDGECLIFF APTS,2022
JEM-WEY APARTMENTS,2022
CENTURY TERRACE,2022
BUNGALOW APTS & REST/RETAIL,2022
18 WEST MERCER BUILDING,2022
DEL ROY APARTMENTS,2022
CHANDLER HALL APTS,2022
THE QUEENSBOROUGH,2022
BEACON VIEW APARTMENT BLDG A,2022
"3030 LAKE CITY (Building B, C, D, E)",2022
MORRISON MANOR APTS 24 UNITS,2022
3030 LAKE CITY (Building A),2022
Jackson Park House & Village,2022
MIRRORWOOD APTS,2022
SALTYS RESTAURANT,2022
SECOND USE,2022
SEAVIEW CONDOMINIUM,2022
SEAVIEW TERRACE CONDOMINIUM,2022
SEDONA COURT CONDOMINIUM,2022
SELANO CONDOMINIUM,2022
SENTINEL THE CONDOMINIUM,2022
SERANA CONDOMINIUMS,2022
SERRANO ON CALIFORNIA CONDOMINIUM,2022
714 BELLEVUE AVE E CONDOMINIUM,2022
SEVEN HIGHLAND DRIVE CONDOMINIUM,2022
700 CROCKETT PLACE CONDOMINIUM,2022
Capitol Hill Townhomes,2022
SEVENTEEN07,2022
THORNTON CREEK,2022
WEST COAST SELF-STORAGE,2022
TOBIRA,2022
TOSCANO CONDOMINIUM,2022
TOWNE TERRACE CONDOMINIUM,2022
TRACE LOFTS,2022
TRACE NORTH,2022
TRAMONTI AT LAKE UNION CONDOMINIUM,2022
TRAUGOTT TERRACE,2022
THE TRAVELERS HOTEL,2022
ON THE BOARDS,2022
HAMRICK APTS,2022
DELAMAR APTS,2022
GLEN EDEN APTS,2022
OLYMPIC WEST APTS,2022
HADLEY HOUSE COOP APTS,2022
OLYMPUS MANOR COOP APT,2022
OLYMPIC ARMS & GRAYSON,2022
VIKING APT,2022
HALLMARK APTS,2022
LOW INCOME ELDERLY APT,2022
500 WEST OLYMPIC PLACE COOP,2022
CHELSEA COURT APTS,2022
SKYLINE HOUSE APTS,2022
KINNEAR APTS,2022
HILLCOURT APTS,2022
DEL MAR APTS,2022
PARKWAY 1 APARTMENTS,2022
PARKWAY 2 APARTMENTS,2022
HIDDEN STREAMS APARTMENT,2022
PROMENADE @ THE PARK APTS,2022
SALMON BAY WATERWAY,2022
PORT OF SEATTLE- FISHERMAN'S TERMINAL  (CAMPUS),2022
SEVENTY-O-ONE CONDOMINIUM,2022
7300 WOODLAWN AVENUE CONDOMINIUM,2022
J&E APTS,2022
SEWARD PARK TOWNHOMES,2022
SHANNON CONDOMINIUM,2022
SHEFFIELD CONDOMINIUM,2022
SHILSHOLE VIEW CONDOMINIUM,2022
SHIP CANAL OFFICE CENTER,2022
THE SIENA CONDOMINIUM,2022
SIENA DEL LAGO CONDOMINIUM,2022
SIGNATURE PLACE CONDOMINIUM,2022
SITE 17,2022
AREIS BUILDING,2022
2324 EASTLAKE,2022
2300 EASTLAKE,2022
2345 EASTLAKE,2022
STEWART MANOR,2022
ALDER CREST APTS.,2022
"SGT JOSE CANGAS, SR. APARTMENTS",2022
PROVIDENCE ELIZABETH HOUSE,2022
BRIDGE PARK HOLIDAY RETIREMENT,2022
SALVATION ARMY WHITE CENTER COMMUNITY CENTER,2022
WESTWOOD CHRISTIAN COMMUNITY,2022
HIGHLAND QUEEN ANNE,2022
ANNE VISTA APTS,2022
OLD FAUNTLEROY SCHOOLHOUSE,2022
Fauntleroy Church United Church of Christ,2022
STARLITER,2022
LAKE WASHINGTON APARTMENTS,2022
SAARS MARKETPLACE FOODS,2022
NORTH BEACH (SPS-DISTRICT),2022
DOMAINE,2022
THE HUDSON,2022
SALMON BAY TERMINALS - RSVP BLDG,2022
INTERBAY URBAN CENTER SHOPS,2022
BUILDERS HARDWARE STORE,2022
1419 ELLIOTT AVE,2022
1430-1448 Elliott Ave W,2022
16TH AVENUE TOWNHOMES CONDOMINIUM,2022
TILE FOR LESS,2022
615 EAST PIKE ST CONDOMINIUM,2022
660 WEST OLYMPIC PLACE CONDOMINIUM,2022
SKANDIA WEST CONDOMINIUM,2022
WESTSIDE SCHOOL,2022
WALLINGFORD RETAIL AND OFFICE BUILDING,2022
Stone Way Apartments,2022
UNIVERSITY HOUSE - WALLINGFORD,2022
HIGHLAND TERRACE CONDOMINIUM,2022
ELSKAN APTS,2022
HIGHLANDER THE CONDOMINIUM,2022
ASTOR COURT,2022
ANDREWS APARTMENTS,2022
HIGHLANDS NORTH THE CONDOMINIUM,2022
KAWABE MEMORIAL HOUSE,2022
SQUIRE PARK PLAZA,2022
LEGACY AT PRATT PARK,2022
TARA APTS,2022
CROWN RIDGE APARTMENTS,2022
SOUTH SEATTLE INDUSTRIAL PARK - BLDG A,2022
SOUTH SEATTLE INDUSTRIAL PARK - BLDG B (2014),2022
SOUTH SEATTLE INDUSTRIAL PARK - BLDG C,2022
DIAMOND BUILDING,2022
PIER 57 BAY PAVILION,2022
PIER 56,2022
PIER 55,2022
WM BOOTH CNTR,2022
EVERGREEN TREATMENT SERVICES,2022
THE CHLOE,2022
Chloe on Madison Apartments,2022
DEARBORN PARK ELEMENTARY SCHOOL (SPS-DISTRICT),2022
SONATA AT ALKI CONDOMINIUM,2022
PETE GROSS HOUSE APTS,2022
SOUND VIEW WEST CONDOMINIUM,2022
SOUNDVIEW RIDGE CONDOMINIUM,2022
98 UNION CONDOS,2022
COURTLAND PLACE APARTMENTS,2022
LONG PAINTING,2022
WELLER APTS,2022
ST MARY GIDDENS SCHOOL,2022
WISTERIA VIEW MANOR,2022
IFO AND ASSOCIATES,2022
CJ&J,2022
HILLCLIMB COURT CONDOMINIUM,2022
MCKINNEY MANOR APTS,2022
PLANNED PARENTHOOD OF WESTERN WASHINGTON,2022
Prologis Park Seattle 2,2022
MESSENGER CORP,2022
LUX LYFE,2022
MAGNUSON POINTE CONDOS,2022
MAIN STREET PLACE II,2022
MAISON CONDOMINIUM,2022
MAISON VILLE CONDOMINIUM,2022
MANHATTAN CONDOMINIUM,2022
MANHATTAN PLAZA CONDOMINIUM,2022
Terreno Denver,2022
NWCP BLDG D,2022
MAPLE COURT CONDOS,2022
ST CATHERINE SCHOOL,2022
DEWALT FACTORY SERVICE,2022
HONOLULU FREIGHT SERVICE,2022
PHELPS TIRE CO,2022
MACDONALD MEAT CO,2022
Charlie's Produce & Catering,2022
Airport Way Ctr - Bldg D,2022
Airport Way Ctr - Bldg E,2022
SEATTLE AUTOMOTIVE,2022
MERCEDES BENZ OF SEATTLE 2015,2022
SEA-MAR COMMUNITY CARE CENTER (NURSING HOME),2022
CONCORD ELEMENTARY SCHOOL (SPS-DISTRICT),2022
ST EDWARDS SCHOOL,2022
U-HAUL,2022
KING PLAZA II,2022
8320 RAINIER AVE S,2022
VALLEY COMMONS,2022
ROSE STREET,2022
RAINIER VIEW ELEMENTARY SCHOOL (SPS-DISTRICT),2022
DAKOTA AT RAINIER COURT,2022
SEATTLE HOUSING AUTHORITY APTS,2022
THE CLARKE,2022
MARCO APTS,2022
MAPLE LEAF COURT,2022
MAPLE LEAF RESIDENCE,2022
MINI WAREHOUSE/WAREHOUSE,2022
RAVENNA HOUSE APTS,2022
ROMAINE ELECTRIC CO,2022
KING COUNTY METRO TRANSIT ATLANTIC-CENTRAL BASE-CAMPUS,2022
TERRENO 6th AVE,2022
THERMAL SUPPLY,2022
CANAL BOILER WORKS,2022
INGERSOLL - RAND 1,2022
2752 6TH AVE S,2022
625 BUILDING,2022
BRU-PREP,2022
SPEAR BUILDING,2022
FLEET PRIDE,2022
STUSSER ELECTRIC CO,2022
Industrial Way Building,2022
PARTS & SERVICE - PETERBILT,2022
820 SOUTH ADAMS BUILDING,2022
SOUTH TERRACE CONDOMINIUM,2022
PROVIDENCE PETER CLAVER HOUSE,2022
INDEPENDENT LIVING-ESPERANZA BLD,2022
PARK PLACE ASSISTED LIVING APTS,2022
HOLLY TERRACE CONDOMINIUM,2022
SEWARD PARK APTS,2022
CASCADE VIEW APARTMENTS,2022
HOMBORNESS CONDOMINIUM,2022
LONGFELLOW CREEK,2022
CROFT PLACE,2022
WILLOW COURT APARTMENTS,2022
LAM-BOWS APTS,2022
SANISLO ELEMENTARY SCHOOL (SPS-DISTRICT),2022
BERGAN PLACE,2022
LEILANI 2,2022
Willow Creek (Buildings 1 & 2),2022
LES SCHWAB TIRES,2022
NORTHGATE VIEW APTS,2022
LOFT WORKSHOPS,2022
NORTHBROOK PLACE,2022
PACIFIC MEDICAL CENTER,2022
THORNTON CREEK APTS,2022
MAPLELEAF VIEW CONDOMINIUM,2022
ESSEX,2022
BRISTOL APARTMENTS,2022
WASHINGTON IRVING APTS,2022
WAREHOUSE,2022
640 S SPOKANE ST BLDG,2022
ED WYSE BLDG,2022
CLEAR CHANNEL,2022
COMMERCIAL PLASTICS,2022
SB WAREHOUSE,2022
2900 (RIVER WEST),2022
OLD PACIFIC INDUSTRIAL SUPPLY,2022
MONTRIDGE ARMS,2022
LEEWARD APTS,2022
CENTURYLINK: WEST CO,2022
THE DEERING APARTMENTS,2022
WEST SIDE PRESBYTERIAN CHURCH,2022
TERRACE VIEW,2022
SPINNAKER BAY CONDOMINIUM,2022
SPINNAKER CONDOMINIUM,2022
ST GEORGE PARISH,2022
SPRINGBROOK BLDG,2022
SPRINGBROOK BLDG LLC 4540,2022
SPRING CREEK CONDOMINIUM,2022
SEATTLE MEDICAL POST ACUTE CARE,2022
PHINNEY RIDGE LUTHERAN CHURCH,2022
HILLSBOROUGH CONDOMINIUM,2022
THE HART FORD,2022
LAKE UNION TERRACE,2022
1800 EASTLAKE APARTMENTS,2022
HJARTA CONDOMINIUMS,2022
HAMM BLDG MIXED USE/OFFICE RETAIL APTS,2022
CARITAS COURT RETAIL & APTS,2022
OLYMPIC VIEW,2022
HOLDEN MANOR CONDOMINIUM,2022
MODERA BROADWAY SOUTH,2022
PANTAGES APTS,2022
RANDOLPH APTS,2022
4TH & FOREST,2022
PLATT ELECTRIC SUPPLY,2022
2233 6TH AVE S BLDG,2022
STONEWAY ELECTRIC SUPPLY,2022
1964 4TH AVE S,2022
1760 4TH AVE S,2022
WA STATE DEPT OF CORRECTIONS,2022
PCF1XX/RE-PC/BRINKS,2022
JEFFERSON BUILDING,2022
JEFFERSON COURT APARTMENTS,2022
HAWTHORNE ELEMENTARY SCHOOL (SPS-DISTRICT),2022
SE Seattle Community Health Center,2022
4420 OREGON PLACE,2022
RAINIER COMMUNITY CENTER,2022
JEFFERSON COURT,2022
THE WILLOWS COURT APTS,2022
BALDWIN APTS,2022
SEATTLE MINI COOPER CAR DEALERSHIP,2022
MICHELE APTS,2022
Aurora Improvements (COMBINED),2022
SEATTLE CITY LIGHT TECHNICAL METERING OPERATIONS,2022
HALMAR APTS,2022
HEIGHTS ON CAPITOL HILL,2022
Hollywood Lofts,2022
LASALLE APTS,2022
RAMAYANA APTS,2022
10TH AVE BLDG,2022
WINSTON APARTMENTS (APTS&SUNDANCE TAVERN),2022
UNION ART COOPERATIVE,2022
ALFA ROMEO AUTO SHOWROOM,2022
LOFT BUILDING,2022
TURNER CONSTRUCTION,2022
GRIDIRON CONDOS (STADIUM LOFTS),2022
1555 4th Ave S,2022
OUTDOOR EMPORIUM,2022
OLD PIPE BUILDING,2022
SEATTLE TEXTILE CO,2022
SAFEWAY STORE # 423,2022
TERRACE VIEW BLDG #8,2022
VIEW RIDGE (SPS-DISTRICT),2022
MESSIAH LUTHERAN CHURCH,2022
SAND POINT COMMUNITY CHURCH,2022
HAWTHORNE HILLS PROF CENTER,2022
RONALD MCDONALD HOUSE C,2022
RONALD MCDONALD HOUSE A,2022
METROPOLITAN MARKET,2022
WESTRIDGE PARK APARTMENTS (7701),2022
WESTHAVEN APTS,2022
2429 SW HOLDEN ST APTS,2022
OAK TREE CINEMAS (OAK TREE PLAZA),2022
OAK TREE PLAZA - SUPERMARKET,2022
HARRISON COURT CONDOMINIUM,2022
HARWOOD CONDOMINIUM,2022
HAYES COURT CONDOMINIUM,2022
KENYON BUSINESS PARK (BLDG D),2022
KENYON BUSINESS PARK (BLDG B),2022
KENYON BUSINESS PARK (BLDG A),2022
CLOVERDALE BUSINESS PARK (BLDG A),2022
CLOVERDALE BUSINESS PARK (BLDG B),2022
CLOVERDALE BUSINESS PARK (BLDG C),2022
CLOVERDALE BUSINESS PARK (BLDG E),2022
POINTE AT FIRST HILL CONDOMINIUM,2022
POINT SHILSHOLE CONDOMINIUM,2022
POMEROY CONDOMINIUM,2022
PONTEDERA CONDOMINIUMS,2022
OUR LADY OF THE LAKE SCHOOL + GYM,2022
JASPER APARTMENTS,2022
Rite Aid STORE #5216_8500 35TH AVE NE,2022
CAIRNS APARTMENTS,2022
GRANDVIEW APTS,2022
CASCADIAN OFFICE BUILDING,2022
ERAWAN APTS,2022
SODO PARK BUILDING,2022
SODO DELI / BODY ZONE,2022
GORLICK'S DIST CTR,2022
LANDER STATION BUSINESS PARK,2022
LANDER ARTIST'S LOFT,2022
A2ALLC (COLOR TILE),2022
COLUMBIA PRINTING,2022
E-Z MINI STORAGE,2022
DISTRIBUTORS WAREHOUSING CO,2022
SOUTH LANDER BUSINESS PARK,2022
NAVOS PSYCHIATRIC HOSPITAL,2022
Navos Office,2022
SOUTHWEST PRECINCT (SEATTLE POLICE),2022
WEST SEATTLE VENTURE LLC,2022
CALIFORNIA PLACE,2022
SAKAJAWEA ELEMENTARY (SPS-DISTRICT),2022
STONE VIEW COURT,2022
HAYES APARTMENTS,2022
BASTYR UNIVERSITY MEDICAL OFFICE BUILDING,2022
RAY APARTMENTS,2022
TRI-NORTH DEPARTMENT STORES,2022
OFFICE BUILDING,2022
INFINITY CONDOMINIUM,2022
WESTWOOD VILLAGE - BUILDING E,2022
WESTWOOD HEIGHTS,2022
ROXBURY VILLAGE,2022
SOUTHWEST COMMUNITY CENTER,2022
CROWN HILL ELEMENTARY CENTER,2022
BRATTAIN BUILDING,2022
GREENWOOD SHOPPING CENTER,2022
ST INGBERT APTS,2022
CARROLL AND KENSINGTON APTS,2022
JOEY RAY APT,2022
ROY VIEW APTS,2022
MELROSE TERRACE COOP,2022
AVANTE APTS,2022
MARWOOD APTS,2022
RED-LION-APTS,2022
HILLREE MANOR,2022
DUMAR APARTMENTS,2022
LORELEI APT,2022
JUKE BOX CITY,2022
SHOWBOX SODO,2022
BUDGET SALES,2022
F & O INC,2022
HEARTWOOD/FOBES 558,2022
HEARTWOOD/FOBES 562,2022
1251 1ST AVE S (Formerly GREAT FLOORS),2022
PACIFIC COMMERCIAL,2022
1701 1ST AVE S,2022
GUARDIAN SECURITY SYSTEMS,2022
STRATA APTS,2022
WHITWORTH APTS,2022
LAURELTON APTS,2022
HILLCREST APTS,2022
FRED LIND MANOR,2022
ROXBOROUGH APTS (BLDG 1 +2 Combined),2022
RUTH COURT APARTMENTS,2022
SUMMIT AT MADISON PARK APARTMENTS,2022
WAREHOUSE,2022
LUXE AT MERIDIAN APTS,2022
LA ROMARR APT'S,2022
ALJOYA THORNTON PLACE,2022
HERITAGE PLACE CONDOMINIUM,2022
HIDDEN CREEK VILLAGE CONDOMINIUM,2022
The Innovation Center (MCKINSTRY),2022
GRAINGER,2022
BORSEN,2022
BELLA VISTA,2022
DAKAR APARTMENTS,2022
SAHALI CONDOMINIUM,2022
ST HENRY HOUSE CONDOMINIUM,2022
JG CROWN HILL LLC,2022
1943 FIRST AVE BUILDING,2022
SODO COMMERCE BUILDING,2022
K.R. TRIGGER BLDG,2022
SUMMIT ON CALIFORNIA CONDOMINIUM,2022
SUN PLAZA CONDOMINIUM,2022
KINGWAY APTS,2022
EMPIRE CENTER,2022
SPENCER APTS,2022
SUNRISE AT THE LAKE,2022
OUR LADY OF GUADALUPE SCHOOL,2022
MAGNOLIA COURT APTS,2022
JESUS CHRIST LATTER DAY SAINTS,2022
GREENWOOD SELF SERVICE STORAGE,2022
IV WEST,2022
JACKSON COURT CONDOMINIUM,2022
RCC,2022
Monica's Village Place 1,2022
CANNON HOUSE RETIREMENT & ASSISTED LIVING RESIDENC,2022
PROMENADE NORTH 1,2022
JADE MOUNTAIN CONDOMINIUM,2022
ROOSEVELT APARTMENTS,2022
SALMON BAY K-8 (SPS-DISTRICT),2022
FIRST LUTHERAN CHURCH OF BALLARD,2022
TRINITY CHURCH SEATTLE,2022
BALLARD HEIGHTS APTS,2022
SAN VILLA CONDOMINIUM,2022
BARGREEN-ELLINGSON INC (OLD KLINEBURGER),2022
CENTURYLINK: COIN OFFICE,2022
HANFORD CNTR,2022
ANDREWS MACHINERY,2022
PORT OF SEATTLE- T-104 W-3 Container Freight station,2022
SUNRAY APTS,2022
SUNSET WEST PHASE II CONDOMINIUM,2022
SUTTON PLACE CONDOMINIUM,2022
CENTURYLINK: DUWAMISH MAIN,2022
DING HOW SHOPPING CENTER,2022
WAREHOUSE,2022
ECONO MINI,2022
ROOSEVELT SELF STORAGE,2022
PENN HALL APTS (HUD Qualified),2022
HONEYSUCKLE APTS,2022
JEFFERSON PK APTS,2022
BEACON TOWER APTS,2022
EAGLE RIDGE PLAZA,2022
SANDPOINTER CONDOMINIUM,2022
SANDPIPER THE CONDOMINIUM,2022
SAPPHIRE CONDOMINIUM,2022
SAUSALITO CONDOMINIUM,2022
4730 CALIFORNIA APARTMENTS,2022
MURAL APARTMENTS,2022
CITY WATCH APTS,2022
O'DEA HIGH SCHOOL,2022
MELROSE EAST CONDOMINIUM,2022
MERCER PLACE CONDOMINIUM,2022
MERCER WEST CONDOMINIUM,2022
ALOHA HOUSE APARTMENTS,2022
NorthLink Apartments (North Building),2022
NorthLink Apartments (South Building),2022
BETHEL PRESBYTERIAN CHURCH,2022
HEALTH CLUB,2022
LAKEVIEW PLACE,2022
VILLA COSTELLA CONDOMINIUM,2022
THE PARK AT NORTHGATE APARTMENTS,2022
NORTHGATE MANOR APARTMENTS,2022
VILLAGE SQUARE CONDOMINIUM,2022
KLEE CONDOMINIUM,2022
WINCHESTER APTS,2022
GREENWOOD VISTA,2022
GENESEE PARK APTS,2022
LA TERRAZZA CONDOMINIUM,2022
McKinstry SEA - 4800 Denver Warehouse,2022
SDOT Traffic Shop,2022
GARDEN TERRACE APTS,2022
QUINAULT APTS,2022
CIRQUE APTS,2022
EAST MERCER APARTMENTS,2022
SHEFFIELD APARTMENTS,2022
VICEROY APTS,2022
MARYLAND COOP APT,2022
CAPITOL PARK APTS,2022
PARKHURST APTS,2022
THE EDGE,2022
CAPITOLA,2022
THE DE SELM APTS,2022
HAMPTON COURT APARTMENTS,2022
CASANITA APTS,2022
PARK MANOR APTS,2022
WASHINGTON COURT,2022
OAK RIDGE CONDOMINIUM,2022
SCHMITZ PARK ELEM SCHOOL (SPS-DISTRICT),2022
SOUND CREST APTS-24 UNITS,2022
OLD COLONY CONDOMINIUM,2022
OLIVE 8 (MIXED USE),2022
ALKI SANDS APT,2022
COLLEGE STREET APTS,2022
VERGE CONDOMINIUM,2022
VERIDIAN COVE CONDOMINIUM,2022
VERSAILLES CONDOMINIUM,2022
VERTIGO,2022
VICTORIA CONDOMINIUM,2022
VICTORIAN THE CONDOMINIUM,2022
